D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\dil_1.d ,Peak ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI
F:\2204-2304\RC\220907_Pyc\NI_1hr_3.d ,1,3.608,4.816,5.461,43060.95,482714.61,100,100,100,0.187,,0,695.72,,,,,0,653.39,0.96,79410.19,,,  ,248.9699,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\neg_2.d ,1,3.703,4.246,5.45,218447.52,1677872.57,100,100,100,0.128,,0,285.34,,,,,0,179.19,0.99,384734.91,,,  ,403.5533,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_0min_3.d ,1,3.609,4.798,5.461,220195.58,1977516.31,100,100,100,0.15,,0,1084.35,,,,,11.56,920.2,0.98,441933.72,,,  ,808.1168,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\neg_1.d ,1,3.703,4.243,5.45,319953.07,2334500.12,100,100,100,0.122,,0,0,,,,,0,219.14,0.99,394286.84,,,  ,403.5533,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\pyc_3.d ,1,3.704,4.26,5.451,271838.33,2456245.33,100,100,100,0.151,,0,542.62,,,,,0,227.24,0.99,708071.06,,,  ,403.5533,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\pyc_2.d ,1,3.706,4.252,5.452,366501.57,2940672.73,100,100,100,0.134,,0,309.65,,,,,0,226.03,0.99,521436.44,,,  ,403.5533,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\pyc_HCT_3.d ,1,3.712,4.253,5.463,429402.48,3122182.24,100,100,100,0.121,,0,403,,,,,12.03,226.59,0.99,656645,,,  ,403.5533,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\neg_3.d ,1,3.611,4.251,5.463,557966.25,3661485.35,100,100,100,0.209,,0,0,,,,,0,255.79,0.95,1131898.63,,,  ,403.5533,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\HCT_2.d ,1,3.703,4.265,5.45,464342.01,4473476.87,100,100,100,0.161,,0,0,,,,,0,150.93,1,1467556.25,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\pyc_HCT_1.d ,1,3.711,4.254,5.462,612054.18,4544401.95,100,100,100,0.124,,0,223.26,,,,,0,170.31,1,949415,,,  ,403.5533,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\pyc_dil_2.d ,1,3.706,4.382,5.452,436797.02,4603881.34,100,100,100,0.176,,0,1095.08,,,,,0,1110.05,0.99,1180393.63,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\HCT_1.d ,1,3.704,4.26,5.451,564064.08,5114637.72,100,100,100,0.151,,0,0,,,,,0,239.77,1,1516445.25,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\pyc_1.d ,1,3.705,4.248,5.452,682330.47,5150330.8,100,100,100,0.126,,0,319.07,,,,,0,330.42,1,916176.56,,,  ,403.5533,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\dil_3.d ,1,3.706,4.387,5.453,492920.02,5398640.38,100,100,100,0.183,,0,1533.77,,,,,11.31,1600.35,0.98,1207576,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\HCT_3.d ,1,3.701,4.257,5.448,664501.23,5992344.53,100,100,100,0.15,,0,0,,,,,0,306.58,1,1821029.75,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\pyc_HCT_2.d ,1,3.704,4.252,5.451,766992.7,6259888.23,100,100,100,0.136,,0,0,,,,,13.69,274.23,1,1467803.75,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\pyc_dil_3.d ,1,3.703,4.37,5.449,747936.43,7252369.47,100,100,100,0.162,,0,1947.61,,,,,0,1566.01,0.99,1932732.38,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\dil_2.d ,1,3.706,4.394,5.453,710624.28,8058428.05,100,100,100,0.189,,0,1799.51,,,,,24.03,1843.79,0.99,1647633.25,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\pyc_dil_1.d ,1,3.707,4.366,5.454,1114027.34,9814554.35,100,100,100,0.147,,0,2315.29,,,,,0,2212.03,0.99,2450326,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\HCT_dil_2.d ,1,3.706,4.357,5.453,1312543.96,10445252.33,100,100,100,0.133,,0,296.94,,,,,0,492.82,0.99,2647258.5,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\HCT_dil_3.d ,1,3.704,4.354,5.451,1361986.81,10485104.71,100,100,100,0.128,,0,608.72,,,,,0,601.52,0.99,2622306.25,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\pyc_HCT_dil_1.d ,1,3.706,4.351,5.453,1493854.14,10709526.69,100,100,100,0.119,,0,496.33,,,,,667.72,667.72,0.99,2613636.5,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\pyc_HCT_dil_2.d ,1,3.706,4.352,5.452,1490522.01,10881881.04,100,100,100,0.122,,0,810.44,,,,,1.69,660.05,1,2688796.25,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\pyc_HCT_dil_3.d ,1,3.707,4.354,5.454,1576015.09,11462200.74,100,100,100,0.121,,0,615.8,,,,,666.88,666.88,0.99,2777314,,,  ,808.1182,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\dil_1.d ,1,3.812,4.381,5.453,1485222.46,15647767.4,100,100,100,0.176,,0,6515.35,,,,,0,5774.02,0.98,3221729.25,,,  ,808.1182,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\NI_30min_3.d ,1,3.709,4.781,5.456,2162436.12,16200977.47,100,100,100,0.125,,0,1663.89,,,,,0,968.68,1,3967837.75,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_4hr_1.d ,1,3.608,4.787,5.461,2299266.76,17783416.23,100,100,100,0.218,,0,5464.04,,,,,0,5661.98,0.94,2147189.25,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_0min_2.d ,1,3.61,4.785,5.462,2785750.39,20345854.6,100,100,100,0.122,,0,1015.25,,,,,0,1085.7,1,4285490.5,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_4hr_2.d ,1,3.607,4.78,5.46,2869378.61,20617135.69,100,100,100,0.222,,0,3762.36,,,,,23.06,3569.55,0.96,3034156.5,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\NI_2hr_3.d ,1,3.709,4.776,5.456,3104004.63,21772137.48,100,100,100,0.21,,0,1046.75,,,,,22.81,965.13,0.98,4011412.5,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\NI_30min_2.d ,1,3.607,4.782,5.459,3035465.67,22248973.32,100,100,100,0.122,,0,970.65,,,,,0,915.38,1,4472937.5,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_2hr_1.d ,1,3.609,4.78,5.462,3281192.23,22828020.06,100,100,100,0.116,,0,2245.2,,,,,10.09,1525.36,1,3720417.5,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_4hr_3.d ,1,3.607,4.778,5.46,3305596.44,23412206.78,100,100,100,0.118,,0,2279.19,,,,,32.66,2354.47,1,3689252.25,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_2hr_3.d ,1,3.606,4.778,5.459,3495998.13,24361735.15,100,100,100,0.116,,0,1877.41,,,,,0.63,1252.15,1,4147496.75,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_2hr_2.d ,1,3.609,4.779,5.462,3501654.48,24600428.82,100,100,100,0.117,,0,2136.86,,,,,13.66,1302.25,1,3847479.75,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\NI_4hr_1.d ,1,3.712,4.777,5.459,3470750.09,24645684.26,100,100,100,0.118,,0,2688.06,,,,,54.72,1799.41,1,3824997.75,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_1hr_2.d ,1,3.607,4.782,5.46,3450895.18,24842801.12,100,100,100,0.12,,0,1339.15,,,,,0,1172.74,1,4412913.5,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\NI_4hr_3.d ,1,3.71,4.775,5.457,3580986.32,24893253.49,100,100,100,0.116,,0,1778.11,,,,,27.38,1238.61,1,4177245.25,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_1hr_1.d ,1,3.609,4.783,5.461,3475881.92,25092466.91,100,100,100,0.12,,0,1567.03,,,,,0,1226.31,1,4366595.5,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\NI_2hr_1.d ,1,3.711,4.777,5.458,3592642.82,25195556.21,100,100,100,0.117,,0,1123.81,,,,,26.56,1131.06,1,4278718,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\NI_1hr_1.d ,1,3.608,4.783,5.46,3486140.58,25224110.76,100,100,100,0.121,,0,1150.41,,,,,0,1116.48,1,4535799,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_1hr_3.d ,1,3.609,4.783,5.462,3560689.05,25371937.81,100,100,100,0.214,,0,1075.77,,,,,19.56,1147.58,0.99,4327568,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\NI_30min_1.d ,1,3.708,4.781,5.459,3460875.94,25460390.51,100,100,100,0.123,,0,1012.06,,,,,32.06,1284.49,1,4661018.5,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_30min_1.d ,1,3.699,4.777,5.552,3093166.33,25754273.75,100,100,100,0.139,,0,1217.35,,,,,0,1854.21,1,4781226.5,,,  ,808.1168,,,,,,,,,,,
D:\Projects\Marchand\Data\Carothers\231212_pyc_HANDMIX\HCT_dil_1.d ,1,3.707,4.353,5.454,3485049.42,25838931.63,100,100,100,0.124,,0,1072.87,,,,,0,1081.31,1,3789698.25,,,  ,808.1182,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_30min_2.d ,1,3.61,4.784,5.462,3670745.68,26394741.83,100,100,100,0.215,,221,882.26,,,,,11.5,1218.48,0.99,4494362,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\PI_30min_3.d ,1,3.699,4.776,5.552,3282814.53,26777447.9,100,100,100,0.136,,206.16,2233.41,,,,,10.78,1953.37,1,4830911,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\NI_4hr_2.d ,1,3.606,4.775,5.459,3734269.18,26981585.92,100,100,100,0.12,,224.28,2106.41,,,,,41.5,1403.67,1,3906378,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\NI_1hr_2.d ,1,3.607,4.782,5.46,3778422.63,27427724.08,100,100,100,0.215,,0,772.57,,,,,23.16,1371.36,0.99,4622355,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\220907_Pyc\NI_2hr_2.d ,1,3.71,4.775,5.457,3925638.48,27921756.8,100,100,100,0.119,,0,1201.04,,,,,11.03,1310.25,1,4350116.5,,,  ,808.1168,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\tp-3.d ,1,4.06,4.521,5.515,494.04,14240.37,100,100,100,0.461,,221.68,0,,,,,49.31,188.04,0.59,857.71,,,  ,248.9694,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\0p-3.d ,1,4.061,4.473,5.517,435.45,15321.92,100,100,100,0.589,,0,0,,,,,0,70.38,0.46,637.51,,,  ,248.9694,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\0p-2.d ,1,3.585,4.317,5.492,2916.79,72859.55,100,100,100,1.907,,0,528.14,0,31.9,,2929.03,,99.58,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\tp-2.d ,1,3.443,4.208,5.206,97169,743608,100,100,100,1.763,,0,1144,0,1144,,97665,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\tp-1.d ,1,3.425,4.195,5.254,449099,2891355,100,100,100,1.829,,0,2818,0,2818,,450286,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\0P-2.d ,1,4.058,4.502,5.514,939338.45,5638966.45,100,100,100,0.1,,0,1772.63,,,,,189.38,1661.3,0.92,914941.63,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\0P-1.d ,1,4.096,4.51,5.499,758137.47,5829089.28,100,100,100,0.324,,302.11,1422.24,,,,,58.94,1489.08,1.04,886342.81,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\T0-2.d ,1,4.058,4.525,5.514,857388.94,6856675.37,100,100,100,0.314,,0,2767.63,,,,,49.75,2680.48,1,1035439.25,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\00-2.d ,1,4.057,4.606,5.512,1272825.79,7079346.42,100,100,100,0.093,,0,1611.94,,,,,42.75,1772.73,0.97,1663045.38,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\00-1.d ,1,4.098,4.638,5.501,1657356.72,7915849.83,100,100,100,0.285,,0,2734.73,,,,,22.25,2106.86,0.94,1803264.38,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\T0-3.d ,1,4.055,4.504,5.511,1276752.33,7949570.09,100,100,100,0.104,,0,2629.11,,,,,51.75,2292.51,0.94,1327904.75,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\00-3.d ,1,4.054,4.591,5.509,1808356.35,8652117.36,100,100,100,0.296,,0,1754.27,,,,,0,1835.32,0.92,1842200.25,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\0P-3.d ,1,4.059,4.501,5.514,1594795.79,8721423.88,100,100,100,0.091,,0,1901.8,,,,,45.56,1458.87,0.95,1751555.75,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\T0-1.d ,1,4.054,4.54,5.51,1829347.71,8793063.32,100,100,100,0.296,,0,2088.24,,,,,98.25,2123.24,0.91,1761163,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\TP-1.d ,1,4.059,4.493,5.515,2298126.91,10168991.98,100,100,100,0.123,,0,911.65,,,,,46.31,1132.93,0.95,2767990.25,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\0p-1.d ,1,3.515,4.158,4.824,3988926,12766071,100,100,100,1.308,,0,2478,0,2478,,3990145,,99.97,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\TP-2.d ,1,4.057,4.483,5.513,3066024.21,14127523.86,100,100,100,0.285,,0,911.16,,,,,26.56,830.69,0.98,2624003.5,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\zero3.d ,1,3.584,4.144,5.042,4460781,14274404,100,100,100,1.458,,0,1020,0,1020,,4461173,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\zero1.d ,1,3.16,4.158,4.906,4450239,14334965,100,100,100,1.746,,0,1351,0,1351,,4451011,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\t0-2.d ,1,3.45,4.149,5.136,4485893,14421280,100,100,100,1.685,,0,363,0,363,,4486044,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\t0-1.d ,1,3.493,4.137,4.913,4526427,14541901,100,100,100,1.419,,0,695,0,695,,4526742,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\t0-3.d ,1,3.654,4.142,4.962,4519837,14658306,100,100,100,1.308,,0,600,0,600,,4520061,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\zero2.d ,1,3.254,4.147,4.834,4491837,14698958,100,100,100,1.58,,0,724,0,724,,4492246,,,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\221025_malic_enzyme\8hr\TP-3.d ,1,4.056,4.485,5.512,3684241.58,16157948.45,100,100,100,0.282,,0,720.03,,,,,84.5,785.57,0.95,3178823.75,,,  ,808.1173,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-4.d ,1,3.918,4.262,4.572,2737.19,40716.03,100,100,100,0.654,,0,1137.98,0,82.67,,2780.63,,0.06,MM,,,,,M,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-4.d ,1,3.302,4.084,4.507,2697388.39,12776451.36,100,100,100,0.079,,0,6522.95,,,,,70.5,5819.82,0.9,3204467.5,,,  ,808.122,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-2.d ,1,3.302,4.075,4.506,3414310.23,16096290.81,100,100,100,0.124,,0,6021.59,,,,,123.5,6155.84,0.77,3255368.25,,,  ,808.122,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-1.d ,1,3.59,4.074,4.504,3517605.76,16249712.89,100,100,100,0.077,,0,8233.77,,,,,0,7903.5,0.86,3365048.25,,79.83,  ,808.122,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-5.d ,1,3.624,4.086,4.51,3952356.01,17617843.8,100,100,100,0.074,,0,6071.56,,,,,0,5366.53,0.89,3703225.25,,,  ,808.122,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\es-20x-3.d ,1,3.302,4.073,4.506,3757571.37,17651564.89,100,100,100,0.123,,0,6845.94,,,,,24.63,6444.21,0.79,3733286.25,,,  ,808.122,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-5.d ,1,3.62,4.118,4.507,3429093.93,18267132,100,100,100,0.089,,0,7178.09,,,,,0,6928,0.87,3606300.5,,,  ,808.122,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-3.d ,1,3.515,4.105,4.507,4013467.88,20323260.05,100,100,100,0.084,,0,6838.3,,,,,0,6434.75,0.89,3988467.25,,,  ,808.122,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-1.d ,1,3.62,4.089,4.507,3915578.35,20653014.11,100,100,100,0.088,,0,6971.16,,,,,0,6728.82,0.91,4096008,,,  ,808.122,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\220905-rerun\ns-20x-2.d ,1,3.458,4.1,4.503,4290926.42,21909382.88,100,100,100,0.085,,0,7930.34,,,,,0,6926.38,0.89,4287540,,,  ,808.122,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\E_N_3_20x.d ,1,4.549,4.808,4.946,72.18,656.32,100,100,71.67,0.109,,0,0,,,,,0,0,1.76,0,,,  ,156.9865,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\E_N_2_20x.d ,1,4.688,4.885,5.128,176.92,1051.61,100,100,100,0.099,,0,0,,,,,0,0,0.81,0,,,  ,156.9865,,,,,,,,,,,
F:\2204-2304\RC\220902_Pyc\N_N_0_20x.d ,1,4.682,4.95,5.498,77.06,1479.68,100,100,100,0.282,,0,0,,,,,0,0,0,0,,,  ,156.9865,,,,,,,,,,,
