"F:\2204-2304\RC\220902_Pyc\E_N_0_20x.d"," -ESI EIC(766.1074) Scan Frag=175.0V E_N_0_20x.d "
"F:\2204-2304\RC\220902_Pyc\E_N_4_20x.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"F:\2204-2304\RC\220902_Pyc\E_N_4_20x.d" ,"1" ,4.551,4.810,5.192,2626.03,12485.58,100.00,100.00,96.91,0.143,,0.00,0.00,,,,,34.88,0.00,0.78,2348.67,,,  ,156.9865,,,,,,,,,,,,
"F:\2204-2304\RC\220902_Pyc\E_N_4_20x.d" ,"2" ,5.192,5.351,5.519,26.78,398.21,3.19,1.02,3.09,0.248,,0.00,0.00,,,,,0.00,-11.77,0.85,0.00,,,  ,156.9865,,,,,,,,,,,,

"F:\2204-2304\RC\220902_Pyc\N_N_0_20x.d"," -ESI EIC(766.1074) Scan Frag=175.0V N_N_0_20x.d "
"No integration results available"
"F:\2204-2304\RC\220902_Pyc\N_N_1_20x.d"," -ESI EIC(766.1074) Scan Frag=175.0V N_N_1_20x.d "
"F:\2204-2304\RC\220902_Pyc\N_N_1_20x.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"F:\2204-2304\RC\220902_Pyc\N_N_1_20x.d" ,"1" ,4.529,4.813,5.513,2486.32,7932.08,100.00,100.00,100.00,0.125,,0.00,0.00,,,,,142.00,0.00,1.57,2238.50,,,  ,156.9865,,,,,,,,,,,,

"F:\2204-2304\RC\220902_Pyc\N_N_2_20x.d"," -ESI EIC(766.1074) Scan Frag=175.0V N_N_2_20x.d "
"F:\2204-2304\RC\220902_Pyc\N_N_2_20x.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"F:\2204-2304\RC\220902_Pyc\N_N_2_20x.d" ,"1" ,4.547,4.806,5.501,2374.92,8316.24,100.00,100.00,100.00,0.117,,0.00,0.00,,,,,46.63,0.00,0.88,1957.18,,,  ,156.9865,,,,,,,,,,,,

"F:\2204-2304\RC\220902_Pyc\N_N_3_20x.d"," -ESI EIC(766.1074) Scan Frag=175.0V N_N_3_20x.d "
"F:\2204-2304\RC\220902_Pyc\N_N_3_20x.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"F:\2204-2304\RC\220902_Pyc\N_N_3_20x.d" ,"1" ,4.548,4.799,5.244,2775.99,11548.99,100.00,100.00,100.00,0.113,,0.00,0.00,,,,,42.50,0.00,0.71,2404.72,,,  ,156.9865,,,,,,,,,,,,

"F:\2204-2304\RC\220902_Pyc\N_N_4_20x.d"," -ESI EIC(766.1074) Scan Frag=175.0V N_N_4_20x.d "
"F:\2204-2304\RC\220902_Pyc\N_N_4_20x.d" ,"Peak" ,Start,RT,End,Height,Area,Area %,Height %,Area Sum %,Width,FWHM,Start Y,End Y,B1 Start,B1 End,B2 Start,B2 End,Start BL Y,End BL Y,Symmetry,Max Y,SNR,Height % (Norm),Baseline,Base Peak,k',Label,Cpd,Type,Plates,Plates/M,Resolution,Saturated,Tailing factor,Flags (Tgt),RI,
"F:\2204-2304\RC\220902_Pyc\N_N_4_20x.d" ,"1" ,4.771,5.354,5.504,89.16,360.52,100.00,100.00,100.00,0.108,,0.00,0.00,,,,,27.27,0.00,0.00,0.00,,,  ,156.9865,,,,,,,,,,,,

